Customer Service Consultant,"Being a vibrant and dynamic company, Qinetics has now grown to become a renowned industry player in Domain name services and Enterprise IT solutions with a workforce of more than 100. Domain Name Services and Enterprise Solutions are Qinetics primary business focuses.



Responsibilities:
Liaise and deal with external and internal customers effectively to ensure daily smooth operation
Deal with partners by telephone or electronics medium
To be vigilant of calls waiting and helpdesk enquiry, respond positively.
Report and escalate reported issue to appropriate departments.
To offer relevant information and options to all customers in order to resolve their issue
Communicate progress and resolution of issues to internal and external customers
Maintain accurate and quality response for ISO 9001-2015 audit purposes and compliance.

Requirements:
Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree, in any field.
Required skill(s): MS Office & Power Point
Required language(s): Chinese, English
Fresh graduates are encouraged to apply.
Able to work independently, strong work commitment, trustworthy.
Good team player with excellent communication and interpersonal skills
Self-motivated, able to meet timeline and perform well under pressure
Applicants must be willing to work on shift; allowance will be provided.
Applicants must be willing to work in Bukit Jalil.
Full-Time position(s) available."
Corporate Travel Consultant - Axiata Tower,"Job no: 492434
Brand: FCM Travel Solutions
Work type: Full time
Location: Kuala Lumpur, Malaysia
Categories: Corporate
Flight Centre Travel Group (ASX:FLT) has grown to be the worlds largest travel agency since its founding in 1982. Headquartered in Brisbane, Australia, the company has more than 30 brands in its portfolio, 3000 retail shops worldwide and employs around 20,000 people. After starting as a leisure travel agency, the company is now also one of the worlds largest corporate travel managers through a network of specialist brands that includes FCM Travel Solutions, Corporate Traveller, cievents, Campus Travel and Stage and Screen.

Operating in more than 90 countries and employing over 6000 people, FCM is transforming the business of travel through our empowered and accountable people who deliver a high level of service and a comprehensive technology suite bringing a wide range of solutions for Duty of Care, Reporting and Travellers peace of mind. Leveraging FCM's negotiating strength and supplier relationships in conjunction with our tailored business travel programs, our expertise and our innovative technology, we logically become the partner of choice of our customers.

About the Opportunity

At FCM, our aim is to make the complex simple. As a Corporate Travel Consultant, your opinions are highly valued by our busy corporate clients. You are the expert who will assist our clients with business travel arrangements including air, car, hotel, and ground transportation reservations by suggesting the best solutions to them. This is backed by the reach and negotiating power of a global company, we are able to source the most competitive daily prices on airfares, car rentals and hotels for our Corporate Travelers. Every request is unique and tailored to our clients requirement thus no two cases are the same!

On top of that, you need to

Follow company procedures, account guidelines and customer service standards in the areas of: making travel arrangements, building Passenger Name Records (PNR's) and profiles, ticketing, tickets exchanges/changes, booking hotels and cars in GDS.
Able to relate to clients at various levels within their organizations using diplomacy and tact
You will need to bring in prior experience in Corporate operations environment, with experience in ticketing, scripting, changes and exchanges to complex multi-segment international fares and Passenger Name Records (PNR's).
Demonstrating a strong curiosity in keeping yourself updated with travel destinations, strong communication skill, possess excellent geography and GDS knowledge are second nature to you. This will empower you to provide our clients with a world class customer service experience.
In return for your hard work, you will be rewarded with competitive market salary. You will also be equipped with relevant training courses and tools to set you up for success with endless career advancement and job opportunities all over the world.

We believe in No Leave = No Life So have your own travel adventures with paid annual leave
Uncapped sales commission structure
Travel perks - you'll have access to plenty of industry discounts to ensure you continue to broaden your horizons
Career opportunities - as a high growth company, you will have the opportunity to advance your career in any direction you choose whether that is locally or in one of our 2,500 plus offices around the world.
 if you want to be part of an amazing and vibrant culture that is the perfect fit for what you are looking for!

Applications close:"
"Ecommerce Web Optimisation (CRO) Specialist, IKEA Southeast Asia","About the job
For the Ecommerce team, we are looking for a proactive digital optimisation guru who is eager to improve the conversion rate and usability of our IKEA websites and securing the IKEA Brand and our overall vision of creating a better everyday life for the many people, by contributing with his/her expertise to secure an enhanced customer experience online.

You will strengthen our development capabilities within our multi-disciplinary team, with expertise in web development, design, analytics, content editing, sales & merchandising.
Your assignment
You will be responsible for the creation and execution of the CRO strategy and testing roadmap.
Develop hypotheses and setup A/B, MVT and personalisation tests within Maxymiser (Oracle).
Collaborate with different stakeholders and functions to identify proactively needs for adaptation and improvements, which will have a positive impact on the customer experience, conversion rate and commercial performance.
Work closely together with the Web Analyst to gather deep insights around the customer journey from quantitative and qualitative research, to identify the right target areas, opportunities and to implement tracking in your tests.
Be an ambassador for test and learn thinking within the organisation, together with our Web Analyst helping to build understanding by proactively sharing the insights and added value of our optimisation initiatives.
You will contribute to the E-commerce team by sharing insights, recommendations and solutions in the area of UX, Conversion optimisation, A/B testing, usability testing and other relevant work fields.
Exploration of new opportunities to enhance or complement our online touchpoints.
The position will be based in Kuala Lumpur.
Your profile
Enthusiastic and passionate about digital customer experience and E-commerce.
Expertise in conversion optimisation and experienced with A/B and MVT testing, personalisation and UX best practices. Knowledge about testing tool Maxymiser is an advantage.
Data driven with good analytical skills and focus on performance and opportunities through qualitative and quantitative insights.
Ability to think outside of the box, with a hunger for challenges.
High energy for coaching and supporting a more agile and experimenting culture.
Love to develop and combine analytical, commercial, aesthetics and technical skills.
Basic understanding of development processes
Proficient in English, written and spoken.

Please apply via IKEA job page latest by 20 Oct 2018."
Admin Executive,"Group of Diversified interest

Employers Requirement: Perm

Starting Immediate/ On: Immediate

Race Restriction (if any): Preferably Chinese

Job Description: Provide day to day administrative support and handle secretarial duties.
Handle all documentation and maintain proper filing.
Coordinate work schedule, travelling arrangement and accommodation.
Undertake ad-hoc assignments as and when needed.


Job Requirement: Certificate /Diploma in Busines Studies/Secretaryship
Mininum 3 to 5 years experience
Able to read and write in Mandarin
Good communication skills in English Malay andMandarin
Able to work indepndendently


PC Knowledge: MS Word Excel


Pay Offered: RM4000 to RM5000"
Production Coordinator,"iflix is rapidly expanding our amazing team and were looking for an out of this world Production Coordinator to contribute to the building of what will soon be the most engaging, and widely used entertainment platform on planet Earth.

Production Coordinator is primarily an administrative employee who carries out a variety of clerical functions. He/she corresponds directly with Production Managers, Supervising Producer and Executive Producer to fulfill practical, everyday production needs while maintaining budgets and schedules.

DAY 1, NOT SURE WHAT TO DO? TAKE A LOOK BELOW FOR SOME IDEAS...
Assist Regional Production Manager in all evolving support needs (i.e. calendar booking, updating schedules and documents, reviews, assist to create scheduling and planning.
The Production Coordinator needs to schedule and coordinate initial kick off and ongoing production meetings for internal and partner produced co-productions.
Ensure productions stay on schedule, proactively track and take receipt of program deliverables in iflix systems & notify internal departments on delivery and schedule changes throughout production.
Assist Regional Production Manager in day-to-day operations.
Assist Regional Production Manager to Coordinate the on-boarding process for production companies and freelance producers to the iflix ecosystem, tools and resources.
Knows inventory in the departments. Update and maintain program materials and production resources and documents.
Takes notes during rounds and distributes information to the departments afterwards. May attend production meetings and provides updates.
Stays abreast of issues within inter departments and highlights information appropriately to Regional Production Manager.
The PC will also cater efficiently to relevant iflix departments that require timely information and materials.

MINIMUM QUALIFICATIONS & SPECIALIZED SKILLS REQUIREMENT:
A diploma or degree in Film/TV or Mass Communication
Minimum 3 years in TV/Content Production. Majority of TV experience should be in a production environment
PowerPoint and Excel proficiency
Working knowledge of production and post-production processes and logistics in addition to familiarity with broadcaster deliverables

TICKING OFF MOST OF THE BELOW CHECK BOXES? GOOD - COME CHAT WITH US!
Detail oriented multi-tasker who is self-motivated, strong time management skills and go with the flow work ethic.
Strong interpersonal, written and oral communication skills are essential.
Evidence of ability to manage multiple projects simultaneously with clear and speedy communication.
Experience at both the network and production company sides of the industry is a real plus.
Needs to be effectively bilingual in English and respective local language.
People management skills, to coordinate with internal and external resources in the pursuit of key objectives. Must be able to work fast and independently.
If you loved what you read, you will probably love us and in turn, we will probably love you. So why not apply right away?"
"S/4 HANA Finance EPM Principal Consultant (Based in Malaysia, Indonesia, Thailand, The Philippi","Requisition ID: 157316
Work Area: Consulting and Professional Services
Expected Travel: 0 - 100%
Career Status: Professional
Employment Type: Regular Full Time

COMPANY DESCRIPTION

As market leader in enterprise application software, SAP helps companies of all sizes and industries innovate through simplification. From the back office to the boardroom, warehouse to storefront, on premise to cloud, desktop to mobile device  SAP empowers people and organizations to work together more efficiently and use business insight more effectively to stay ahead of the competition. SAP applications and services enable customers to operate profitably, adapt continuously, and grow sustainably.

**CANDIDATES CAN BE LOCATED ANYWHERE IN THE UNITED STATES OR CANADA**

Position Summary:
As a Finance Business Processes Consultant, you will facilitate the implementation and support of the SAP Financial Accounting and Managerial Accounting solutions to enhance the clients business functionality and overall performance, while maintaining a high degree of customer satisfaction. In addition, you will partner with clients to analyze and define business requirements, processes and objectives to scope project and deliverables for same. As a consultant you will implement, customize and test solutions on client system and develop client-specific enhancements to meet business requirements as needed; as well as assisting clients in achieving their Digital Transformation vision and Best-Run Business capability from their SAP and other IT investments.
Responsibilities of this role include creating tactical and strategic roadmaps charting the deployment of the digital solutions SAP offers while identifying clear value drivers and developing compelling business cases to help guide our customers strategic decision making activities.

The consultant provides comprehensive advice to our customers on long-term (Big Picture) and short-term (Quick-win) perspectives on their key strategic imperatives and recommends innovations which anticipate the future directions of both business and IT stakeholders. Excellent facilitation and communication skills are essential as is engaging with executive stakeholders, partners and SAP account teams.

Responsibilites:
Facilitate collaborative architecture discussions with our customer, IT and business executives
Development of 3-5 year strategic roadmaps encompassing the evolution of enterprise business solution portfolios from current to future state.
Guide customer teams in using Enterprise Architecture frameworks, establishing governance models and implementing business process modeling disciplines
Influence transition states toward joint business outcomes building on SAP solution value
Leverage industry and SAP reference architectures
Be actively involved in the preparation, conceptualization, realization and Go Live of customer implementation projects
Perform feasibility studies and process design reviews
Act as a team lead / Business Processes Consultant and support respective manager(s) in people development tasks
Develop detailed plan of process implementation
Define detailed blueprint for development requirements
Lead industry / corporate process implementation across all related applications (SAP / non-SAP)
Assist in the development of the overall project plan (scoping process) as well as individual work plans; acting as liaison with client for troubleshooting (investigates, analyses, and solves software problems)
Analyze and map clients business requirements, processes and objectives; develop necessary product modifications to satisfy clients needs.
Support the internal Finance Consulting Practice with pre-sales support, spot consulting and internal projects and commit to the success of customers, partners, colleagues, and SAP
Identify, extract, and share knowledge assets from S/4HANA projects with the internal Finance Consulting Practice

Qualifications:
Strong leadership skills wiith the ability to lead customer engagements at an executive level
Excellent interpersonal skills in areas such as teamwork, facilitation and negotiation
Strong written, verbal communication and presentation skills; ability to present and discuss strategies and technical information in a manner that establishes rapport, persuades others, and establishes understanding for technical and non-technical audiences
Ability to estimate the financial impact of various solution architecture alternatives
A minimum of 7 years SAP consulting experience with at least 5 years in Finance and at least 2 end to end implementations
Overall knowledge of SAP Finance solutions
Strong knowledge of Financial Accounting and Managerial Accounting processes and best practices
Expertise in the configuration and implementation of Financial Accounting (FI)
Expertise in the configuration and implementation of Managerial Accounting (CO)
Expertise in the integration of Finance with other SAP solutions
Strong communication skills with the ability to effectively interact at all levels within client company
Proven experience in configuring, testing, and supporting SAP Finance solutions
Ability to conduct complex and interactive solutioning workshops
Proven expertise and commitment to knowledge management and mentoring
Demonstrated leadership skills (organization, manage details, communication, and manage multiple priorities)
Experience with license and services pre-sales activities
Experience with SAP S/4HANA a plus
Experience with SAP Activate Methodology for Implementation a plus
Experience working directly for a large consulting company a plus
Knowledge of asset accounting a plus
Knowledge of material ledger and/or special ledger a plus
ABAP development and debugging skills a plus.
Central Finance experience is a plus.

***Up to 100% travel is required***

#SAPDBS #SAPFinanceConsulting

#SEAHotJob

SAP'S DIVERSITY COMMITMENT

To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.

SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com). Requests for reasonable accommodation will be considered on a case-by-case basis.

EOE AA M/F/Vet/Disability:

Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, gender, sexual orientation, gender identity, protected veteran status or disability.
Additional Locations: Virtual - Malaysia"
INVENTORY ASSISTANT,"MANAGEMENT TRAINEE

Responsibilities:

The main focus of the program is to engage the

candidate to expose them to the retail business in the
areas of marketing, customer relations, e-business, gold
investment and new business developed by the Company and
to develop them to be the future leader of the Company.


During the 6 months program, you will go through a

tailor made program suited to your academic background
and career direction.


Trainees will be exposed to various functions in the

Company and will be challenged with assigned task.

Requirements:

Candidates must possess at least a Post Graduate

Diploma, Bachelors Degree or Professional Degree in any
discipline with minimum CGPA of 3.0 or First / Second
Upper Class honours.


An all rounder, active in co-curricular activities and

has held leadership positions.


Good command of spoken and written English and

Mandarin.


Demonstrates positive mind set and attitude.
Excellent interpersonal skills, resourceful and has

strong analytical skills.


Willing to travel within Malaysia and overseas.
Fresh graduates are encouraged to apply.

INTERNSHIP

Responsibilities:

Our internship program is available in various

departments such as Accounts, Internal Audit, Human
Resource, Marketing, Inventory, Information Technology,
Retail Operations, Inventory and Procurement.


You have to undergo the program for at least 3 months

and you will be assigned to perform administration work
in respective departments that relevant to your studies
for you to gain knowledge and experience.

Requirements:

Candidate must possess or currently pursuing a Diploma

or Bachelor Degree in related discipline with a CGPA of
3.0 of First/Second class upper honours.


Required skills: Microsoft office
Good command of verbal and written in English, Bahasa

Malaysia and Mandarin.


Able to work well in a team and independently.

GEMOLOGISTS

Responsibilities:

To perform quality inspection of the Company's

precious gemstones and ensure conformance to quality
standards.


To grade stones according to colours, perfection

and quality of cut.


To act as a gemstone consultant to our internal

staff and external customers.

Requirements:

Candidate must be a Graduate Gemologist from

Gemological Institute of America or its equivalent.


Full time positions available.
Applicants should be Malaysian citizens or hold

relevant residence status.

ACCOUNTS EXECUTIVE

Responsibilities:

To handle full set accounts including preparation of

management report.


To manage daily accounting operations.
To ensure all accounting records are properly

maintained and reconciled.


To prepare and analyze proper inventory costing,

reconciliation and control.

Requirements:

Candidates must possess at least LCCI / Diploma or

Advance / Higher / Graduate Diploma in Accounting or
equivalent.


At least 1 year of working experience in the related

field is required for this position.


Good command of spoken and written English and

Mandarin.


Able to work independently and meet tight deadlines.
Able to multiple tasks efficiently and in an organized

way.


Proficient in Microsoft Office.

INTERNAL AUDIT EXECUTIVE / SENIOR EXECUTIVE

Responsibilities:

Identify all auditable activities and relevant risk

factors and to assess their significance and the
adequacy of the internal control system.


Provide assurance on compliance to statutory

requirements, laws, company policies and guidelines.


Performs analysis, critiques and evaluations to

determine legal, contractual and financial compliance,
economy, efficiency and performance effectiveness.


Ensures audits are conducted in a thorough and

objective manner within established plans and schedules
and that recommendations are develop and presented which
provide a sound basis for corrective actions and
improvements.


Present findings to affected managerial personnel,

explaining findings, providing advise on internal
controls, acceptable practices and procedures and
efficiency issues and promote implementations of
recommendations.

Requirements:

Candidate must possess at least a Bachelors Degree /

Post Graduate Diploma/ Professional Degree / Finance /
Accountancy / Banking or equivalent.


At least 3 years of working experience in the related

field including IT audit.


Good command of spoken and written English and

Mandarin.


Good communication, interpersonal and writing skills.
Possess own transport and must be willing to travel.

PROCUREMENT EXECUTIVE

Responsibilities:

To prepare Purchase Orders, compile information,

update and records all company purchases.


To ensure all purchasing process are adhered prior to

purchase and to manage stock control.


To assist in managing logistics in the department.

Requirements:

Candidate must possess at least a Diploma/ Advanced /

Higher / Graduate Diploma/ Business Studies/
Administration / Management/ Logistic / Transportation
or equivalent.


At least 2 years of working experience in the related

field is required for this position.


Proficient in MS Words and MS Excel.
Preferably Junior Executive specializing in Purchasing

/ Inventory / Material & Warehouse Management or
equivalent.

GRAPHIC DESIGNER

Responsibilities:

To assist and facilitate in branding activities which

includes designing and generating of marketing
collateral for respective brand.


To assist in core concept development for in-house

creative work.

Requirements:

Candidate must possess at least Diploma / Degree in

Graphic Design.


Knowledge in ADOBE Illustrator, Photoshop and any

graphic software is compulsory.


Ability in using Chinese software kit is an added

advantage.

VISUAL MERCHANDISING DISPLAY EXECUTIVE

Responsibilities:

To assist in areas of display concept for respective

brand names, outlet and jewellery fairs, display works.


To coordinate promotional efforts with Graphic Design

and VMD Sections.

Requirements:

Candidate must possess at least Diploma / Advanced /

Higher / Graduate Diploma in Advertising, Graphic Design
Marketing, or equivalent.


At least 3 years of working experience in visual

merchandising display, preferably with shopping complex.


Able to work irregular working hours.
Proficient in Microsoft Office.
Good command of spoken and written English and

Mandarin.


Must be willing to travel to outstation for display

work and has own transport.


Preferably male candidate.

ADMINISTRATION ASSISTANT / EXECUTIVE

Responsibilities:

To provide administrative support for the required

department.

Requirements:

Candidate must possess at least Certificate or Diploma

in any discipline with minimum of 1 year working
experience.


Proficient in MS Word and MS Excel.
Good administration, organizational and interpersonal

skills.


Able to multiple task efficiently and in an organized

way.

INVENTORY ASSISTANT

Responsibilities:

To check, verify and differentiate various types of

products and proper documentation.

Requirements:

Minimum SPM with at least 1 year of working

experience.


Good administrative skills.
Able to work independently and meet tight deadlines.

ASSISTANT BRANCH MANAGER

Responsibilities:

To assist in managing the operation of the branch, to

lead and to motivate sales team in meeting companys
sales target and excellent customer service.

Requirements:

Minimum 3 years of experience in sales and retail

operation, preferably in a supervisor role.


Possess excellent communication skills.
Candidates without experience in jewellery industries

but with experience in high end luxury products are also
encouraged to apply.

CASHIER CUM CLERK

Responsibilities:

To ensure the accuracy of sales transaction and

maintain proper cash flow report.

Requirements:

Minimum SPM with basic computer and accounting

knowledge.


Must possess high integrity and prior related work

experience highly valued.


Able to work retail hours or shift work.

SALES EXECUTIVE

Responsibilities:

To provide excellent customer service to our customers

at retail outlet and to achieve assigned sales target.

Requirements:

Minimum SPM qualification with one year of sales

experience in gold and jewellery industry


Good sales presentation and customer service skills

and with proven sales track record.


Formal training on product knowledge is provided for

successful candidates.


Sales driven and result orientated.
Able to work retail hours or shift work

"
Customer Service Manager (Kuching),"Some careers grow faster than others.
If youre looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.

Retail Banking and Wealth Management leverages HSBCs global retail banking expertise and wealth management capabilities to deliver a broad range of world-class retail banking solutions to millions of customers. Driving for growth in key markets around the world, the business comprises areas such as retail banking, wealth management, insurance and asset management, with a focus on customer-centric propositions and innovative and efficient distribution channels that will differentiate our customer experience and deliver market leading retail banking and wealth management solutions.

We are currently seeking an experienced professional to join this team in the role of Customer Service Manager.
Principal Responsibilities

Reporting to the Branch Manager, the individual will be responsible for assisting the branch manager to plan, direct and control all aspects of branch operations and service standards and pro-actively plan and implement business strategies to ensure maximum profitability via excellent Customer Service experience.
Assist the Branch Manager in planning and developing a business development strategy to increase penetration and maximize via service excellence.
Proactively walk the Sales Floor to engage customers and staff for effective supervision and to lead the sales and service floor by setting an example.
Support the branch campaigns (in branch & external) & promotions and establish external potential customer contacts & network in the local market.
Champions initiatives as a branch representative to drive a positive mindset in the branch staff to offer top quality customer experience.
Adopting an engaging and leading role while handling customer disputes and complaints and ensuring reporting via the tracking systems.
Ensures high and consistent standards of service delivery represented by various periodic service measures for all non-sales staff.
Provides support and encouragement to non-sales staff through training to spot opportunities and pass leads to sales as part of customer service process and take over most of customer servicing activities which are passed over from sales staff.
Managing customers expectation, identify needs and provides relevant solutions in accordance to the Banks Know Your Customer (KYC) and business ethics policy
Monitors Branch compliance with legal and regulatory guidelines, remedy breaches to ensure effective implementation of audit standards, randomly check operational procedures, ensure deficiencies are rectified and take corrective action on audit/compliance findings.
Maintain and ensure due observance of HSBC Internal Control Standards, including the timely implementation of recommendations made by internal/external auditors and external regulators.

Qualifications
Requirements
At least 3 years in supervisory role in banking operations and excellent understanding of RBWM products and attributes
At least a degree in Business Administration or any other related fields.
Having a Certified Financial Planner (CFP) certificate  (although this is an added advantage, it is optional)
Able to drive excellent customer service standards
Good interpersonal skills with well developed hands on approach in coaching and mentoring skills
Strong leadership experience in managing large team of service employees
Excellent planning/organization skills/analytical reasoning and lateral thinking
Highly adaptable and flexible to regular changing work environment
Results driven and ability to make decisions whilst working under pressure
Only Malaysian citizens are encouraged to apply.
Youll achieve more when you join HSBC.
www.hsbc.com/careers

HSBC takes pride in a diverse and inclusive working environment that sees our people benefit from mentoring, flexible working and the support of Employee Resource Network Groups. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.

Issued by HSBC Bank Malaysia Berhad."
Brand Executive,"Responsible for brand marketing by actively plan and implement initiatives to grow market share/category for the assigned category portfolio.

Your responsibilities would be to:

Chooses target consumers by using attractiveness and ability to win, develops consumer insight, and understands target consumer perceived values of brands.

Build strong brands and generate strong brand building results

Delivers tastiest and healthiest food/beverage experiences within brand portfolio

Understand shopping behaviors and motivations of target consumers, helps design shopping experiences that delight consumers / shoppers. Develops brand portfolio strategy, contributes to pricing and promotional strategy, proposes brand portfolio for key channels and key customers

Develop and successfully execute Bigger, Bolder and Better innovation & renovation for brands

Manages the development and execution of strong functionally aligned brand and ICP plans, responsible for the performance, health and strategic alignment with the Market.

Responsible for the development of OBIs and Big Ideas, engagement strategies and the creation of attractive and rewarding brand experiences. Works in partnership with communication agencies and ensures all brand communication contributes to enhancing the company image.

Demonstrate leadership and facilitate development of the team

You must have the following:

Degree holder with at least 2 years of marketing experience

Experience in products launches would be added advantage

Candidates with experience in FMCG industries will be preferred

Other attributes that we are looking for:

Good communication and presentation skill
Good stakeholder management and customer management
Good team player




Primary Location
: Malaysia
Job
: Marketing
Organization
: Nestle Products Sdn. Bhd.
Schedule
: Full-time
Job Posting
: Sep 7, 2018, 9:55:03 AM"
Manager,"Corporate Finance provides expertise to help clients achieve their corporate goals through acquisitions, joint ventures and strategic alliance, divestment, initial public offerings and other capital market transactions, business valuations, investment analysis, financial modeling, feasibility studies and project & financing advice. Responsibilities :
 Candidate will have the opportunity to gain experiences in large projects in either a specific or a combination of these fields: Valuation; M&A; and Strategy; Infrastructure & Projects Advisory

Lead execution or manage corporate finance assignments in one or more of the following areas:
(i)Valuation for businesses, equity and debt securities, tangible and intangible assets, for merger and acquisition, litigation support, dispute resolution, financial reporting, and financial advisory;
(ii)Feasibility studies, financial modelling and infrastructure project advisory;
(iii)Deal origination, buy and sell advisory, and strategy advisory; and/or
(iv)Preparation of pitch proposals.

Team leader for assignments
Working closely with Partner and Director on client management, practice development, and business development activities. Requirements :
 Minimum a Bachelor Degree and/or professional qualification in accounting, finance, CFA, economics, engineering (and pursuing CFA, finance or accounting)

Minimum 4 years working experience in large accounting firm or consulting firm in relevant field(s)
Possess analytical and writing skills, problem solving, good understanding of commercial and business dynamics
Proficient in both verbal and written English. Ability to speak and read Mandarin will be an advantage

Proficient in Microsoft Excel, Word, and Power Point

Self-motivated, team leader, and able to work independently"
Admin Assistant,"Academic Establishment.

Employers Requirement: Perm

Starting Immediate/ On: Immedately

Race Restriction (if any): Preferably Chinese

Age Restriction (if any): < 35 years

Job Description: Assist in ensuring operations of the language centre run smoothly.


Job Requirement: Higher Secondary Level/Diploma in any business studies.
Able to handle all aspects of administrative functions which include preparing materials for teachers and students, date entry, filing and handling walk-in and phone call-ins.
Willing to work hard and learn. No previous working experience necessary.
School leavers may apply.


PC Knowledge: Ms. Office


Preference: Able to start immediately.

Pay Offered: RM1.8K - RM2.K

Other Allowance (if any): Overtime"
"Associate, Finance Operations","Job Summary:

This position responsible for full scale of AP and Staff claims process and procedure



Key responsibilities:

Process all invoices in Ariba/SAP from 3 way matching (verifying purchase orders, good received and invoice) to payment, ensure timely and accurate posting and payment

Process staff claim by verifying supporting document and staff entitlement, ensure timely and accurate staff disbursement

Liaise closely with vendor and requestors on any queries or matters pertaining order and payment by providing timely and satisfactory response on all queries

Prepare and follow up AP reports and ensure exceptions being investigated and closed on a timely basis.


Job Requirements:

Candidate must possess at least a Bachelor's Degree in Finance/Accountancy or equivalent

Fresh Graduates/Entry level applicants are encouraged to apply

Required Language(s) : English"
Citibank Berhad Quality Assurance Specialist,"Primary Location: Malaysia,Wilayah Persekutuan,Kuala Lumpur
Education: Bachelor's Degree
Job Function: Marketing
Schedule: Full-time
Shift: Day Job
Employee Status: Regular
Travel Time: No
Job ID: 18043042

Description

Function background/Context:

Complaints Management is a key function in CEQ. The core functions are:
To ensure country complaints management standard is aligned to regional/global standard and at the same time adhered to the Bank Negara Malaysia Complaints Handling Guideline
To drive the country adherence to the complaints management standard
The job purpose of this position is to manage the end-to-end complaints management process
Key Responsibilities:
Country SOLVE Champion - responsible for meeting the project timeline and ensuring the country meets all the global/regional and regulatory requirements
Complaints Adherence - driving the country adherence to the complaint standard
Complaint Analysis - performing deep dive analysis to identify opportunity for improvement and engaging with CX regional for reports submission and the complaints data review
Compliance - involved in the control related functions such as MCA, RCM, ARA and audit fronting

Qualifications

Qualifications and Competencies:
A minimum of 5 years working experience in the Financial Institution industry
Good communication and interactive skills. Able to be decisive in high-pressured environments.
Critical Thinking - Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems
Complex Problem Solving - Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions
Strong interpersonal skills, able to deal with people at all levels
Self-motivated, strong team player with high degree of integrity, drive and enthusiasm
Excellent spoken and written communication skills in English
Ability to interact and lead across all levels of the organization and build strong partnerships
Ability to adapt to change in a fast-paced environment"
"Graduate Program - PROM, Malaysia","Kuala Lumpur
Working location : Bukit Jelutong, Shah Alam


Program Overview


This 2 year program within the PROM Business Unit, aims to identify and develop talented graduates to be Kuehne + Nagels core management group in the future. This rigorous program will train these graduates in the operational activities of our PROM BU, while imbuing them with the right values to excel in Kuehne + Nagel PROM.
Key Program Elements:
Minimum of 3 intra-BU rotations
Forwarder Certification upon program completion
Mentor & Peer Coaching
360 Feedback & Assessment reviews
Program Requirements:

Open to Malaysian graduates only.
Candidate must possess minimum a Diploma or Degree.
Preference to be given to graduates in Logistics, International Business, Supply Chain & Transport.
Good academic and extra-curricular credentials.

Apply with the following documents:

Cover letter including self-introduction, professional goals and reasons for choosing the Logistics and Supply Chain.
Updated CV
Letters of recommendation from any internships and professional positions


Good reasons to join
Our global logistics network, cutting-edge IT systems, in-house expertise and excellent customer service is proof of our dedication to be the market leader. These attributes have placed us at the forefront of our industry, and positioned us to continue increasing the scope of our customer solutions and services.


Kuehne + Nagel gives employees the opportunity to learn and develop; to grow and perform to their fullest potential within a global work environment. We offer performance driven remuneration and total rewards and benefits.


Contact
Do you have any questions? Please contact yeehang.chin@kuehne-nagel.com
About Kuehne + Nagel
With over 70,000 employees at some 1,300 locations in over 100 countries, the Kuehne + Nagel Group is one of the worlds leading logistics companies. Its strong market position lies in the seafreight, airfreight, contract logistics and overland businesses, with a clear focus on providing IT-based integrated logistics solutions. Further information can be found at www.kuehne-nagel.com"
